key,value,timestamp,topic,partition,offset
b'BTC-USD',"{""pair"": ""BTC/USD"", ""price"": 101132.9, ""volume"": 0.001, ""timestamp"": ""2024-12-06T17:53:25.662922Z"", ""timestamp_ms"": 1733504005662}",1733507607864,trades,0,39623
b'BTC-USD',"{""pair"": ""BTC/USD"", ""price"": 101132.9, ""volume"": 0.21789672, ""timestamp"": ""2024-12-06T17:53:25.662922Z"", ""timestamp_ms"": 1733504005662}",1733507607864,trades,0,39624
b'ETH-USD',"{""pair"": ""ETH/USD"", ""price"": 4034.26, ""volume"": 0.06435628, ""timestamp"": ""2024-12-06T17:53:26.959787Z"", ""timestamp_ms"": 1733504006959}",1733507609268,trades,0,39625
b'ETH-USD',"{""pair"": ""ETH/USD"", ""price"": 4032.59, ""volume"": 0.01, ""timestamp"": ""2024-12-06T17:53:26.959787Z"", ""timestamp_ms"": 1733504006959}",1733507609268,trades,0,39626
b'ETH-USD',"{""pair"": ""ETH/USD"", ""price"": 4031.68, ""volume"": 0.00266527, ""timestamp"": ""2024-12-06T17:53:26.959787Z"", ""timestamp_ms"": 1733504006959}",1733507609268,trades,0,39627
b'ETH-USD',"{""pair"": ""ETH/USD"", ""price"": 4031.67, ""volume"": 0.41314957, ""timestamp"": ""2024-12-06T17:53:26.959787Z"", ""timestamp_ms"": 1733504006959}",1733507609269,trades,0,39628
b'BTC-USD',"{""pair"": ""BTC/USD"", ""price"": 101132.9, ""volume"": 0.80508286, ""timestamp"": ""2024-12-06T17:53:27.215870Z"", ""timestamp_ms"": 1733504007215}",1733507607236,trades,0,39629
b'BTC-USD',"{""pair"": ""BTC/USD"", ""price"": 101132.9, ""volume"": 0.00749688, ""timestamp"": ""2024-12-06T17:53:27.215870Z"", ""timestamp_ms"": 1733504007215}",1733507607236,trades,0,39630
b'BTC-USD',"{""pair"": ""BTC/USD"", ""price"": 101132.9, ""volume"": 1.06152354, ""timestamp"": ""2024-12-06T17:53:27.215870Z"", ""timestamp_ms"": 1733504007215}",1733507607236,trades,0,39631
b'BTC-USD',"{""pair"": ""BTC/USD"", ""price"": 101132.9, ""volume"": 0.2953, ""timestamp"": ""2024-12-06T17:53:27.215871Z"", ""timestamp_ms"": 1733504007215}",1733507607237,trades,0,39632
b'BTC-USD',"{""pair"": ""BTC/USD"", ""price"": 101132.9, ""volume"": 0.001, ""timestamp"": ""2024-12-06T17:53:27.215871Z"", ""timestamp_ms"": 1733504007215}",1733507607237,trades,0,39633
b'BTC-USD',"{""pair"": ""BTC/USD"", ""price"": 101118.0, ""volume"": 0.0005, ""timestamp"": ""2024-12-06T17:53:27.215871Z"", ""timestamp_ms"": 1733504007215}",1733507607237,trades,0,39634
b'ETH-EUR',"{""pair"": ""ETH/EUR"", ""price"": 3821.31, ""volume"": 0.01684918, ""timestamp"": ""2024-12-06T17:53:29.985976Z"", ""timestamp_ms"": 1733504009985}",1733507610237,trades,0,39635
b'BTC-EUR',"{""pair"": ""BTC/EUR"", ""price"": 95816.2, ""volume"": 1.605e-05, ""timestamp"": ""2024-12-06T17:53:30.192322Z"", ""timestamp_ms"": 1733504010192}",1733507610465,trades,0,39636
b'BTC-EUR',"{""pair"": ""BTC/EUR"", ""price"": 95816.3, ""volume"": 0.0024767, ""timestamp"": ""2024-12-06T17:53:30.497820Z"", ""timestamp_ms"": 1733504010497}",1733507610803,trades,0,39637
b'ETH-EUR',"{""pair"": ""ETH/EUR"", ""price"": 3821.3, ""volume"": 0.0020112, ""timestamp"": ""2024-12-06T17:53:30.974252Z"", ""timestamp_ms"": 1733504010974}",1733507611313,trades,0,39638
b'ETH-USD',"{""pair"": ""ETH/USD"", ""price"": 4031.45, ""volume"": 0.00305388, ""timestamp"": ""2024-12-06T17:53:31.197295Z"", ""timestamp_ms"": 1733504011197}",1733507611551,trades,0,39639
b'BTC-USD',"{""pair"": ""BTC/USD"", ""price"": 101111.0, ""volume"": 0.46711035, ""timestamp"": ""2024-12-06T17:53:31.678063Z"", ""timestamp_ms"": 1733504011678}",1733507612070,trades,0,39640
b'BTC-USD',"{""pair"": ""BTC/USD"", ""price"": 101111.0, ""volume"": 0.00030712, ""timestamp"": ""2024-12-06T17:53:31.735097Z"", ""timestamp_ms"": 1733504011735}",1733507612131,trades,0,39641
b'BTC-USD',"{""pair"": ""BTC/USD"", ""price"": 101111.0, ""volume"": 9.744e-05, ""timestamp"": ""2024-12-06T17:53:32.033623Z"", ""timestamp_ms"": 1733504012033}",1733507612455,trades,0,39642
b'BTC-USD',"{""pair"": ""BTC/USD"", ""price"": 101111.0, ""volume"": 0.03, ""timestamp"": ""2024-12-06T17:53:32.096754Z"", ""timestamp_ms"": 1733504012096}",1733507612543,trades,0,39643
b'BTC-USD',"{""pair"": ""BTC/USD"", ""price"": 101111.0, ""volume"": 0.02, ""timestamp"": ""2024-12-06T17:53:32.183942Z"", ""timestamp_ms"": 1733504012183}",1733507612631,trades,0,39644
b'BTC-USD',"{""pair"": ""BTC/USD"", ""price"": 101111.0, ""volume"": 0.02, ""timestamp"": ""2024-12-06T17:53:32.199169Z"", ""timestamp_ms"": 1733504012199}",1733507612644,trades,0,39645
b'BTC-USD',"{""pair"": ""BTC/USD"", ""price"": 101111.0, ""volume"": 0.01, ""timestamp"": ""2024-12-06T17:53:32.207487Z"", ""timestamp_ms"": 1733504012207}",1733507612651,trades,0,39646
b'BTC-USD',"{""pair"": ""BTC/USD"", ""price"": 101111.0, ""volume"": 0.01, ""timestamp"": ""2024-12-06T17:53:32.211731Z"", ""timestamp_ms"": 1733504012211}",1733507612652,trades,0,39647
b'BTC-USD',"{""pair"": ""BTC/USD"", ""price"": 101111.0, ""volume"": 0.01, ""timestamp"": ""2024-12-06T17:53:32.248615Z"", ""timestamp_ms"": 1733504012248}",1733507612699,trades,0,39648
b'BTC-USD',"{""pair"": ""BTC/USD"", ""price"": 101110.9, ""volume"": 0.00099999, ""timestamp"": ""2024-12-06T17:53:32.905410Z"", ""timestamp_ms"": 1733504012905}",1733507613400,trades,0,39649
b'ETH-USD',"{""pair"": ""ETH/USD"", ""price"": 4032.42, ""volume"": 24.50314199, ""timestamp"": ""2024-12-06T17:53:32.963010Z"", ""timestamp_ms"": 1733504012963}",1733507613463,trades,0,39650
b'ETH-EUR',"{""pair"": ""ETH/EUR"", ""price"": 3821.26, ""volume"": 0.02201019, ""timestamp"": ""2024-12-06T17:53:33.423447Z"", ""timestamp_ms"": 1733504013423}",1733507613962,trades,0,39651
b'BTC-USD',"{""pair"": ""BTC/USD"", ""price"": 101111.0, ""volume"": 0.03258806, ""timestamp"": ""2024-12-06T17:53:33.777265Z"", ""timestamp_ms"": 1733504013777}",1733507614346,trades,0,39652
b'BTC-USD',"{""pair"": ""BTC/USD"", ""price"": 101111.0, ""volume"": 0.06922581, ""timestamp"": ""2024-12-06T17:53:33.778433Z"", ""timestamp_ms"": 1733504013778}",1733507614348,trades,0,39653
b'BTC-USD',"{""pair"": ""BTC/USD"", ""price"": 101111.0, ""volume"": 0.06922227, ""timestamp"": ""2024-12-06T17:53:33.781626Z"", ""timestamp_ms"": 1733504013781}",1733507614350,trades,0,39654
b'BTC-USD',"{""pair"": ""BTC/USD"", ""price"": 101111.0, ""volume"": 0.06922211, ""timestamp"": ""2024-12-06T17:53:33.784583Z"", ""timestamp_ms"": 1733504013784}",1733507614353,trades,0,39655
b'BTC-USD',"{""pair"": ""BTC/USD"", ""price"": 101111.0, ""volume"": 0.06922211, ""timestamp"": ""2024-12-06T17:53:33.787689Z"", ""timestamp_ms"": 1733504013787}",1733507614356,trades,0,39656
b'BTC-USD',"{""pair"": ""BTC/USD"", ""price"": 101111.0, ""volume"": 0.02882036, ""timestamp"": ""2024-12-06T17:53:33.812009Z"", ""timestamp_ms"": 1733504013812}",1733507614385,trades,0,39657
b'BTC-USD',"{""pair"": ""BTC/USD"", ""price"": 101111.0, ""volume"": 0.86760881, ""timestamp"": ""2024-12-06T17:53:33.817412Z"", ""timestamp_ms"": 1733504013817}",1733507614390,trades,0,39658
b'BTC-USD',"{""pair"": ""BTC/USD"", ""price"": 101111.0, ""volume"": 0.86760881, ""timestamp"": ""2024-12-06T17:53:33.819223Z"", ""timestamp_ms"": 1733504013819}",1733507614393,trades,0,39659
b'BTC-USD',"{""pair"": ""BTC/USD"", ""price"": 101111.0, ""volume"": 0.86760881, ""timestamp"": ""2024-12-06T17:53:33.822180Z"", ""timestamp_ms"": 1733504013822}",1733507614399,trades,0,39660
b'BTC-USD',"{""pair"": ""BTC/USD"", ""price"": 101111.0, ""volume"": 0.1330344, ""timestamp"": ""2024-12-06T17:53:33.822283Z"", ""timestamp_ms"": 1733504013822}",1733507614399,trades,0,39661
b'BTC-USD',"{""pair"": ""BTC/USD"", ""price"": 101111.0, ""volume"": 0.00985137, ""timestamp"": ""2024-12-06T17:53:33.822283Z"", ""timestamp_ms"": 1733504013822}",1733507614400,trades,0,39662
b'BTC-USD',"{""pair"": ""BTC/USD"", ""price"": 101111.0, ""volume"": 5.001e-05, ""timestamp"": ""2024-12-06T17:53:33.822283Z"", ""timestamp_ms"": 1733504013822}",1733507614400,trades,0,39663
b'BTC-USD',"{""pair"": ""BTC/USD"", ""price"": 101111.0, ""volume"": 1.02649665, ""timestamp"": ""2024-12-06T17:53:33.822283Z"", ""timestamp_ms"": 1733504013822}",1733507614400,trades,0,39664
b'BTC-USD',"{""pair"": ""BTC/USD"", ""price"": 101111.0, ""volume"": 0.03159723, ""timestamp"": ""2024-12-06T17:53:33.827002Z"", ""timestamp_ms"": 1733504013827}",1733507614403,trades,0,39665
b'BTC-USD',"{""pair"": ""BTC/USD"", ""price"": 101111.0, ""volume"": 0.02954, ""timestamp"": ""2024-12-06T17:53:33.837463Z"", ""timestamp_ms"": 1733504013837}",1733507614420,trades,0,39666
b'BTC-USD',"{""pair"": ""BTC/USD"", ""price"": 101111.0, ""volume"": 0.00394914, ""timestamp"": ""2024-12-06T17:53:33.858947Z"", ""timestamp_ms"": 1733504013858}",1733507614450,trades,0,39667
b'BTC-USD',"{""pair"": ""BTC/USD"", ""price"": 101111.0, ""volume"": 0.020733, ""timestamp"": ""2024-12-06T17:53:33.859388Z"", ""timestamp_ms"": 1733504013859}",1733507614451,trades,0,39668
b'BTC-USD',"{""pair"": ""BTC/USD"", ""price"": 101111.0, ""volume"": 0.03743846, ""timestamp"": ""2024-12-06T17:53:33.905355Z"", ""timestamp_ms"": 1733504013905}",1733507614494,trades,0,39669
b'BTC-USD',"{""pair"": ""BTC/USD"", ""price"": 101111.0, ""volume"": 0.04468, ""timestamp"": ""2024-12-06T17:53:33.905625Z"", ""timestamp_ms"": 1733504013905}",1733507614494,trades,0,39670
b'BTC-USD',"{""pair"": ""BTC/USD"", ""price"": 101111.0, ""volume"": 0.0146, ""timestamp"": ""2024-12-06T17:53:33.912026Z"", ""timestamp_ms"": 1733504013912}",1733507614498,trades,0,39671
b'BTC-USD',"{""pair"": ""BTC/USD"", ""price"": 101111.0, ""volume"": 0.01404, ""timestamp"": ""2024-12-06T17:53:33.912144Z"", ""timestamp_ms"": 1733504013912}",1733507614498,trades,0,39672
b'BTC-USD',"{""pair"": ""BTC/USD"", ""price"": 101111.0, ""volume"": 0.00662631, ""timestamp"": ""2024-12-06T17:53:33.982810Z"", ""timestamp_ms"": 1733504013982}",1733507614580,trades,0,39673
b'BTC-USD',"{""pair"": ""BTC/USD"", ""price"": 101111.0, ""volume"": 0.034152, ""timestamp"": ""2024-12-06T17:53:33.985702Z"", ""timestamp_ms"": 1733504013985}",1733507614594,trades,0,39674
b'BTC-USD',"{""pair"": ""BTC/USD"", ""price"": 101111.0, ""volume"": 0.00297901, ""timestamp"": ""2024-12-06T17:53:33.990023Z"", ""timestamp_ms"": 1733504013990}",1733507614595,trades,0,39675
b'BTC-USD',"{""pair"": ""BTC/USD"", ""price"": 101111.0, ""volume"": 0.18466303, ""timestamp"": ""2024-12-06T17:53:34.030586Z"", ""timestamp_ms"": 1733504014030}",1733507614648,trades,0,39676
b'BTC-EUR',"{""pair"": ""BTC/EUR"", ""price"": 95913.0, ""volume"": 0.00052892, ""timestamp"": ""2024-12-06T17:53:34.055599Z"", ""timestamp_ms"": 1733504014055}",1733507614673,trades,0,39677
b'BTC-USD',"{""pair"": ""BTC/USD"", ""price"": 101111.0, ""volume"": 0.06668962, ""timestamp"": ""2024-12-06T17:53:34.189951Z"", ""timestamp_ms"": 1733504014189}",1733507614792,trades,0,39678
b'BTC-USD',"{""pair"": ""BTC/USD"", ""price"": 101111.0, ""volume"": 0.86760881, ""timestamp"": ""2024-12-06T17:53:34.289559Z"", ""timestamp_ms"": 1733504014289}",1733507614899,trades,0,39679
b'BTC-USD',"{""pair"": ""BTC/USD"", ""price"": 101111.0, ""volume"": 0.86760881, ""timestamp"": ""2024-12-06T17:53:34.292149Z"", ""timestamp_ms"": 1733504014292}",1733507614901,trades,0,39680
b'BTC-USD',"{""pair"": ""BTC/USD"", ""price"": 101111.0, ""volume"": 0.86760881, ""timestamp"": ""2024-12-06T17:53:34.294876Z"", ""timestamp_ms"": 1733504014294}",1733507614906,trades,0,39681
b'BTC-USD',"{""pair"": ""BTC/USD"", ""price"": 101111.0, ""volume"": 0.86760881, ""timestamp"": ""2024-12-06T17:53:34.297937Z"", ""timestamp_ms"": 1733504014297}",1733507614909,trades,0,39682
b'BTC-USD',"{""pair"": ""BTC/USD"", ""price"": 101111.0, ""volume"": 0.01138031, ""timestamp"": ""2024-12-06T17:53:34.626313Z"", ""timestamp_ms"": 1733504014626}",1733507615265,trades,0,39683
b'BTC-USD',"{""pair"": ""BTC/USD"", ""price"": 101111.0, ""volume"": 0.00047557, ""timestamp"": ""2024-12-06T17:53:34.626313Z"", ""timestamp_ms"": 1733504014626}",1733507615266,trades,0,39684
b'BTC-USD',"{""pair"": ""BTC/USD"", ""price"": 101111.0, ""volume"": 0.06268, ""timestamp"": ""2024-12-06T17:53:34.626313Z"", ""timestamp_ms"": 1733504014626}",1733507615266,trades,0,39685
b'BTC-USD',"{""pair"": ""BTC/USD"", ""price"": 101111.0, ""volume"": 0.10941853, ""timestamp"": ""2024-12-06T17:53:34.626313Z"", ""timestamp_ms"": 1733504014626}",1733507615266,trades,0,39686
b'BTC-USD',"{""pair"": ""BTC/USD"", ""price"": 101111.0, ""volume"": 0.10227354, ""timestamp"": ""2024-12-06T17:53:34.626313Z"", ""timestamp_ms"": 1733504014626}",1733507615266,trades,0,39687
b'BTC-USD',"{""pair"": ""BTC/USD"", ""price"": 101111.0, ""volume"": 0.00197118, ""timestamp"": ""2024-12-06T17:53:34.626313Z"", ""timestamp_ms"": 1733504014626}",1733507615266,trades,0,39688
b'BTC-USD',"{""pair"": ""BTC/USD"", ""price"": 101111.0, ""volume"": 0.00931574, ""timestamp"": ""2024-12-06T17:53:34.626313Z"", ""timestamp_ms"": 1733504014626}",1733507615266,trades,0,39689
b'BTC-USD',"{""pair"": ""BTC/USD"", ""price"": 101111.0, ""volume"": 5.0, ""timestamp"": ""2024-12-06T17:53:34.626313Z"", ""timestamp_ms"": 1733504014626}",1733507615266,trades,0,39690
b'BTC-USD',"{""pair"": ""BTC/USD"", ""price"": 101111.0, ""volume"": 3.81848513, ""timestamp"": ""2024-12-06T17:53:34.626313Z"", ""timestamp_ms"": 1733504014626}",1733507615266,trades,0,39691
b'BTC-USD',"{""pair"": ""BTC/USD"", ""price"": 101111.0, ""volume"": 0.04939774, ""timestamp"": ""2024-12-06T17:53:34.781661Z"", ""timestamp_ms"": 1733504014781}",1733507615433,trades,0,39692
b'BTC-USD',"{""pair"": ""BTC/USD"", ""price"": 101111.0, ""volume"": 0.49397747, ""timestamp"": ""2024-12-06T17:53:34.817253Z"", ""timestamp_ms"": 1733504014817}",1733507615475,trades,0,39693
b'BTC-USD',"{""pair"": ""BTC/USD"", ""price"": 101111.0, ""volume"": 0.63813966, ""timestamp"": ""2024-12-06T17:53:34.817466Z"", ""timestamp_ms"": 1733504014817}",1733507615475,trades,0,39694
b'BTC-USD',"{""pair"": ""BTC/USD"", ""price"": 101111.0, ""volume"": 0.89138432, ""timestamp"": ""2024-12-06T17:53:34.817466Z"", ""timestamp_ms"": 1733504014817}",1733507615475,trades,0,39695
b'BTC-USD',"{""pair"": ""BTC/USD"", ""price"": 101118.1, ""volume"": 0.0005, ""timestamp"": ""2024-12-06T17:53:34.821331Z"", ""timestamp_ms"": 1733504014821}",1733507615482,trades,0,39696
b'BTC-USD',"{""pair"": ""BTC/USD"", ""price"": 101133.0, ""volume"": 0.06919147, ""timestamp"": ""2024-12-06T17:53:34.898626Z"", ""timestamp_ms"": 1733504014898}",1733507615570,trades,0,39697
b'BTC-EUR',"{""pair"": ""BTC/EUR"", ""price"": 95915.3, ""volume"": 0.148341, ""timestamp"": ""2024-12-06T17:53:34.902130Z"", ""timestamp_ms"": 1733504014902}",1733507615576,trades,0,39698
b'BTC-EUR',"{""pair"": ""BTC/EUR"", ""price"": 95915.3, ""volume"": 0.010778, ""timestamp"": ""2024-12-06T17:53:34.902130Z"", ""timestamp_ms"": 1733504014902}",1733507615576,trades,0,39699
b'BTC-EUR',"{""pair"": ""BTC/EUR"", ""price"": 95915.3, ""volume"": 0.012, ""timestamp"": ""2024-12-06T17:53:34.902130Z"", ""timestamp_ms"": 1733504014902}",1733507615576,trades,0,39700
b'BTC-EUR',"{""pair"": ""BTC/EUR"", ""price"": 95936.3, ""volume"": 0.03953313, ""timestamp"": ""2024-12-06T17:53:34.902130Z"", ""timestamp_ms"": 1733504014902}",1733507615576,trades,0,39701
b'BTC-EUR',"{""pair"": ""BTC/EUR"", ""price"": 95945.3, ""volume"": 0.32569611, ""timestamp"": ""2024-12-06T17:53:34.902130Z"", ""timestamp_ms"": 1733504014902}",1733507615576,trades,0,39702
b'BTC-EUR',"{""pair"": ""BTC/EUR"", ""price"": 95945.4, ""volume"": 0.09427292, ""timestamp"": ""2024-12-06T17:53:34.902130Z"", ""timestamp_ms"": 1733504014902}",1733507615576,trades,0,39703
b'BTC-EUR',"{""pair"": ""BTC/EUR"", ""price"": 95950.0, ""volume"": 0.00042134, ""timestamp"": ""2024-12-06T17:53:34.902130Z"", ""timestamp_ms"": 1733504014902}",1733507615577,trades,0,39704
b'BTC-EUR',"{""pair"": ""BTC/EUR"", ""price"": 95950.0, ""volume"": 0.01162148, ""timestamp"": ""2024-12-06T17:53:34.902130Z"", ""timestamp_ms"": 1733504014902}",1733507615577,trades,0,39705
b'BTC-EUR',"{""pair"": ""BTC/EUR"", ""price"": 95951.0, ""volume"": 0.01136, ""timestamp"": ""2024-12-06T17:53:34.902130Z"", ""timestamp_ms"": 1733504014902}",1733507615577,trades,0,39706
b'BTC-EUR',"{""pair"": ""BTC/EUR"", ""price"": 95951.3, ""volume"": 0.0001, ""timestamp"": ""2024-12-06T17:53:34.902130Z"", ""timestamp_ms"": 1733504014902}",1733507615577,trades,0,39707
b'BTC-EUR',"{""pair"": ""BTC/EUR"", ""price"": 95954.8, ""volume"": 0.01250386, ""timestamp"": ""2024-12-06T17:53:34.902130Z"", ""timestamp_ms"": 1733504014902}",1733507615577,trades,0,39708
b'BTC-EUR',"{""pair"": ""BTC/EUR"", ""price"": 95954.9, ""volume"": 0.00083675, ""timestamp"": ""2024-12-06T17:53:34.902130Z"", ""timestamp_ms"": 1733504014902}",1733507615577,trades,0,39709
b'BTC-EUR',"{""pair"": ""BTC/EUR"", ""price"": 95957.0, ""volume"": 0.01542289, ""timestamp"": ""2024-12-06T17:53:34.902130Z"", ""timestamp_ms"": 1733504014902}",1733507615577,trades,0,39710
b'BTC-USD',"{""pair"": ""BTC/USD"", ""price"": 101133.0, ""volume"": 0.06919147, ""timestamp"": ""2024-12-06T17:53:34.902799Z"", ""timestamp_ms"": 1733504014902}",1733507615577,trades,0,39711
b'BTC-USD',"{""pair"": ""BTC/USD"", ""price"": 101133.0, ""volume"": 0.01250777, ""timestamp"": ""2024-12-06T17:53:34.905779Z"", ""timestamp_ms"": 1733504014905}",1733507615578,trades,0,39712
b'BTC-USD',"{""pair"": ""BTC/USD"", ""price"": 101133.0, ""volume"": 0.49397747, ""timestamp"": ""2024-12-06T17:53:35.271892Z"", ""timestamp_ms"": 1733504015271}",1733507615965,trades,0,39713
b'BTC-USD',"{""pair"": ""BTC/USD"", ""price"": 101133.0, ""volume"": 0.86760881, ""timestamp"": ""2024-12-06T17:53:35.289723Z"", ""timestamp_ms"": 1733504015289}",1733507615985,trades,0,39714
b'BTC-USD',"{""pair"": ""BTC/USD"", ""price"": 101133.0, ""volume"": 0.86760881, ""timestamp"": ""2024-12-06T17:53:35.291406Z"", ""timestamp_ms"": 1733504015291}",1733507615985,trades,0,39715
b'BTC-USD',"{""pair"": ""BTC/USD"", ""price"": 101133.0, ""volume"": 0.86760881, ""timestamp"": ""2024-12-06T17:53:35.292880Z"", ""timestamp_ms"": 1733504015292}",1733507615993,trades,0,39716
b'BTC-USD',"{""pair"": ""BTC/USD"", ""price"": 101133.0, ""volume"": 0.86092107, ""timestamp"": ""2024-12-06T17:53:35.294780Z"", ""timestamp_ms"": 1733504015294}",1733507615994,trades,0,39717
b'BTC-USD',"{""pair"": ""BTC/USD"", ""price"": 101133.0, ""volume"": 0.00668774, ""timestamp"": ""2024-12-06T17:53:35.294780Z"", ""timestamp_ms"": 1733504015294}",1733507615994,trades,0,39718
b'BTC-USD',"{""pair"": ""BTC/USD"", ""price"": 101133.0, ""volume"": 0.0400893, ""timestamp"": ""2024-12-06T17:53:35.508135Z"", ""timestamp_ms"": 1733504015508}",1733507616219,trades,0,39719
b'BTC-USD',"{""pair"": ""BTC/USD"", ""price"": 101133.0, ""volume"": 6.661e-05, ""timestamp"": ""2024-12-06T17:53:35.526722Z"", ""timestamp_ms"": 1733504015526}",1733507616240,trades,0,39720
b'BTC-USD',"{""pair"": ""BTC/USD"", ""price"": 101133.0, ""volume"": 0.49397747, ""timestamp"": ""2024-12-06T17:53:35.553282Z"", ""timestamp_ms"": 1733504015553}",1733507616269,trades,0,39721
b'ETH-USD',"{""pair"": ""ETH/USD"", ""price"": 4033.48, ""volume"": 0.02424988, ""timestamp"": ""2024-12-06T17:53:37.088142Z"", ""timestamp_ms"": 1733504017088}",1733507617935,trades,0,39722
b'BTC-EUR',"{""pair"": ""BTC/EUR"", ""price"": 95942.4, ""volume"": 0.0001025, ""timestamp"": ""2024-12-06T17:53:38.634833Z"", ""timestamp_ms"": 1733504018634}",1733507619606,trades,0,39723
b'BTC-USD',"{""pair"": ""BTC/USD"", ""price"": 101132.9, ""volume"": 0.2868, ""timestamp"": ""2024-12-06T17:53:38.832642Z"", ""timestamp_ms"": 1733504018832}",1733507619821,trades,0,39724
b'BTC-USD',"{""pair"": ""BTC/USD"", ""price"": 101132.9, ""volume"": 1.48523899, ""timestamp"": ""2024-12-06T17:53:38.832642Z"", ""timestamp_ms"": 1733504018832}",1733507619821,trades,0,39725
b'BTC-USD',"{""pair"": ""BTC/USD"", ""price"": 101132.9, ""volume"": 0.29627536, ""timestamp"": ""2024-12-06T17:53:38.832642Z"", ""timestamp_ms"": 1733504018832}",1733507619821,trades,0,39726
b'BTC-USD',"{""pair"": ""BTC/USD"", ""price"": 101132.9, ""volume"": 0.04560926, ""timestamp"": ""2024-12-06T17:53:38.832642Z"", ""timestamp_ms"": 1733504018832}",1733507619822,trades,0,39727
b'BTC-USD',"{""pair"": ""BTC/USD"", ""price"": 101132.9, ""volume"": 0.01977595, ""timestamp"": ""2024-12-06T17:53:38.832642Z"", ""timestamp_ms"": 1733504018832}",1733507619822,trades,0,39728
b'BTC-USD',"{""pair"": ""BTC/USD"", ""price"": 101132.9, ""volume"": 0.13900813, ""timestamp"": ""2024-12-06T17:53:38.832642Z"", ""timestamp_ms"": 1733504018832}",1733507619822,trades,0,39729
b'BTC-USD',"{""pair"": ""BTC/USD"", ""price"": 101133.0, ""volume"": 0.01331253, ""timestamp"": ""2024-12-06T17:53:39.094223Z"", ""timestamp_ms"": 1733504019094}",1733507620104,trades,0,39730
b'BTC-USD',"{""pair"": ""BTC/USD"", ""price"": 101133.0, ""volume"": 5e-05, ""timestamp"": ""2024-12-06T17:53:39.172257Z"", ""timestamp_ms"": 1733504019172}",1733507620189,trades,0,39731
b'BTC-USD',"{""pair"": ""BTC/USD"", ""price"": 101133.0, ""volume"": 0.00220961, ""timestamp"": ""2024-12-06T17:53:39.522884Z"", ""timestamp_ms"": 1733504019522}",1733507620568,trades,0,39732
b'BTC-USD',"{""pair"": ""BTC/USD"", ""price"": 101133.0, ""volume"": 7.889e-05, ""timestamp"": ""2024-12-06T17:53:40.724130Z"", ""timestamp_ms"": 1733504020724}",1733507621870,trades,0,39733
b'BTC-EUR',"{""pair"": ""BTC/EUR"", ""price"": 95895.6, ""volume"": 0.00012234, ""timestamp"": ""2024-12-06T17:53:41.584719Z"", ""timestamp_ms"": 1733504021584}",1733507622803,trades,0,39734
b'BTC-EUR',"{""pair"": ""BTC/EUR"", ""price"": 95895.6, ""volume"": 8.156e-05, ""timestamp"": ""2024-12-06T17:53:42.111943Z"", ""timestamp_ms"": 1733504022111}",1733507623373,trades,0,39735
b'BTC-USD',"{""pair"": ""BTC/USD"", ""price"": 101133.0, ""volume"": 0.975437, ""timestamp"": ""2024-12-06T17:53:42.525598Z"", ""timestamp_ms"": 1733504022525}",1733507623822,trades,0,39736
b'BTC-USD',"{""pair"": ""BTC/USD"", ""price"": 101133.0, ""volume"": 3.518e-05, ""timestamp"": ""2024-12-06T17:53:44.789015Z"", ""timestamp_ms"": 1733504024789}",1733507626275,trades,0,39737
b'BTC-EUR',"{""pair"": ""BTC/EUR"", ""price"": 95895.5, ""volume"": 0.00052833, ""timestamp"": ""2024-12-06T17:53:44.820331Z"", ""timestamp_ms"": 1733504024820}",1733507626307,trades,0,39738
b'BTC-USD',"{""pair"": ""BTC/USD"", ""price"": 101132.9, ""volume"": 0.00296639, ""timestamp"": ""2024-12-06T17:53:45.061498Z"", ""timestamp_ms"": 1733504025061}",1733507626569,trades,0,39739
b'BTC-USD',"{""pair"": ""BTC/USD"", ""price"": 101132.9, ""volume"": 0.001, ""timestamp"": ""2024-12-06T17:53:45.061498Z"", ""timestamp_ms"": 1733504025061}",1733507626570,trades,0,39740
b'BTC-USD',"{""pair"": ""BTC/USD"", ""price"": 101132.9, ""volume"": 0.05012296, ""timestamp"": ""2024-12-06T17:53:45.061498Z"", ""timestamp_ms"": 1733504025061}",1733507626570,trades,0,39741
b'BTC-EUR',"{""pair"": ""BTC/EUR"", ""price"": 95895.6, ""volume"": 0.0010428, ""timestamp"": ""2024-12-06T17:53:45.246278Z"", ""timestamp_ms"": 1733504025246}",1733507626786,trades,0,39742
b'BTC-USD',"{""pair"": ""BTC/USD"", ""price"": 101132.9, ""volume"": 0.00043979, ""timestamp"": ""2024-12-06T17:53:45.348885Z"", ""timestamp_ms"": 1733504025348}",1733507626881,trades,0,39743
b'BTC-EUR',"{""pair"": ""BTC/EUR"", ""price"": 95868.0, ""volume"": 0.00016319, ""timestamp"": ""2024-12-06T17:53:46.254168Z"", ""timestamp_ms"": 1733504026254}",1733507627868,trades,0,39744
b'BTC-USD',"{""pair"": ""BTC/USD"", ""price"": 101132.9, ""volume"": 0.0149429, ""timestamp"": ""2024-12-06T17:53:47.658877Z"", ""timestamp_ms"": 1733504027658}",1733507629383,trades,0,39745
b'BTC-USD',"{""pair"": ""BTC/USD"", ""price"": 101132.9, ""volume"": 0.01616078, ""timestamp"": ""2024-12-06T17:53:47.959137Z"", ""timestamp_ms"": 1733504027959}",1733507629708,trades,0,39746
